Start_Time,End_Time,Facility_Code,Participant_Code,Status,Reason,Outage_MW,Recovery_Time_Minutes,Description
8/01/2017 17:00:00,9/01/2017 09:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15,0,CG1 outage.
8/01/2017 07:30:00,8/01/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,30,0,CG1 and CG4 outage.
7/01/2017 01:00:00,8/01/2017 07:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15,0,CG1 outage.
7/01/2017 01:00:00,9/01/2017 09:00:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,15,0,CG1 outage.
6/01/2017 08:00:00,6/01/2017 12:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15,,CG4 outage.
4/01/2017 05:30:00,4/01/2017 05:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,13.046,,Unit slow to ramp up
3/01/2017 17:00:00,3/01/2017 17:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,33.964,0,Generator transformer issue and unit protection.
3/01/2017 16:30:00,3/01/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,40.157,,Generator transformer issue and unit protection.
15/02/2017 05:00:00,15/02/2017 12:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMS OOS For Compressor Wash
1/02/2017 05:00:00,1/02/2017 12:30:00,STHRNCRS_EG,STHRNCRS,Approved,Scheduled (Planned),23,3,WMK OOS For Compressor Wash
15/02/2017 05:00:00,15/02/2017 12:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMS OOS For Compressor Wash
1/02/2017 05:00:00,1/02/2017 12:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),0.1,3,WMK OOS For Compressor Wash
29/12/2016 09:30:00,3/01/2017 13:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,52,,Forced outage
28/12/2016 21:00:00,29/12/2016 09:00:00,COLLGAR_WF1,COLLGAR,Approved,Forced,100,,Forced outage
10/01/2017 20:30:00,10/01/2017 20:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,19.8,0,GT Pulsation Monitor PLS
13/01/2017 08:00:00,14/01/2017 07:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),27,12,Cooling Tower Maintenance
12/01/2017 08:00:00,13/01/2017 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),27,12,Cooling Tower Maintenance
2/01/2017 14:00:00,2/01/2017 14:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,140.022,,Unit slow to ramp up.
3/01/2017 07:00:00,3/01/2017 07:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,8.173,0,Unit slow to ramp up.
3/01/2017 07:00:00,3/01/2017 07:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,11.133,,Unit slow to ramp up.
10/01/2017 12:30:00,10/01/2017 13:30:00,TIWEST_COG1,TRMOS,Approved,Forced,2,,Control System minimum setting for re-starting HRSG following steam outage
10/01/2017 04:00:00,10/01/2017 05:00:00,TIWEST_COG1,TRMOS,Approved,Forced,16.5,,Manual Operator Error while HRSG was being shut down
11/01/2017 03:00:00,11/01/2017 06:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal removed by Western Power. Site cannot operate without enable. Will request conversion to consequential. 
10/01/2017 10:00:00,10/01/2017 10:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,6,,Fan 13 off line due to maintenance work. For further information contact Simcoa Furnace Control on 9780 6670
4/01/2017 02:00:00,4/01/2017 17:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Due to distribution outage from pole top fire
4/01/2017 02:00:00,4/01/2017 17:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Consequential,5,0,Due to distribution outage from pole top fire
28/12/2016 20:30:00,28/12/2016 22:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,,Temporary generator supplying LV auxiliary load malfunction.
27/12/2016 22:30:00,28/12/2016 08:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Forced,80,,Temporary generator supplying LV auxiliary load malfunction.
9/01/2017 09:30:00,9/01/2017 11:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,28,,Evaporative cooling inoperative due to demin water plant defect
8/01/2017 20:30:00,9/01/2017 11:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,28,,Evaporative cooling inoperative due to demin water plant defect
13/01/2017 21:00:00,16/01/2017 07:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,Boiler 1  Steam Drum Vlv Gland Repair
6/01/2017 09:30:00,6/01/2017 13:30:00,KORL_GT3,KORL,Approved,Forced,100.1,,FO
20/01/2017 00:30:00,25/01/2017 07:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,MFC#6 Steam PSV inspection and repair.
1/01/2017 12:30:00,1/01/2017 12:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,10.397,,Unit slow to ramp from previous dispatch
6/01/2017 15:30:00,6/01/2017 15:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,18.5,,Furnace 2 - Taphole blow and repack 
5/01/2017 13:00:00,5/01/2017 16:00:00,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,"Outage on the lower Denmark feeder caused a trip of the windfarm CMS around 1:28 pm; after outage was cleared, windfarm cms was closed by operator approx. 4:20pm "
9/01/2017 08:30:00,10/01/2017 08:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,18,Boiler Outage
4/01/2017 22:30:00,4/01/2017 22:30:00,MELK_G7,MELK,Approved,Forced,206,0,Unit trip due to hydraulic fault. Pro-rata forced outage
4/01/2017 20:00:00,4/01/2017 22:00:00,MELK_G7,MELK,Approved,Forced,343.238,,Unit trip due to hydraulic fault
23/11/2017 20:00:00,29/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage
15/11/2017 20:00:00,21/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage
6/10/2017 20:00:00,13/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),205.9,39,Unit overhaul - Includes dual outage with M5
1/09/2017 20:00:00,27/11/2017 07:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),211,39,Major unit overhaul
14/07/2017 20:00:00,21/07/2017 12:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,39,Boiler inspection and repairs - amended by SM on Participant request
16/06/2017 20:00:00,3/07/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,39,Turbine inspection and repairs
17/11/2017 21:00:00,23/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,2880,Pre Summer Outage
10/11/2017 21:00:00,16/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Pre Summer Outage
6/10/2017 21:00:00,6/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),205.9,999,Unit overhaul - Includes dual outage with M5
1/09/2017 21:00:00,27/11/2017 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),211,999,Major unit overhaul
22/12/2016 07:00:00,22/12/2016 08:30:00,DNHR_DENMARK_WF1,DNHR,Approved,Consequential,1.44,0,On 22/12 at around 7:28 am the CMS of the windfarm was tripped due to an outage on the 22kV feeder. An outage at the same time was reported in the town as well. 
3/01/2017 08:30:00,3/01/2017 11:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal was removed for Western Power switching. Site cannot operate without enable signal. Will request conversion to consequential.
21/12/2016 15:00:00,21/12/2016 17:00:00,MELK_G7,MELK,Approved,Forced,22,,Load restriction
30/12/2016 08:00:00,30/12/2016 12:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal was removed by Western Power for switching work on feeder. Site cannot operate without enable signal. Will Request conversion to consequential.
4/01/2017 21:00:00,9/01/2017 08:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),227,48,Boiler Outage
2/01/2017 21:00:00,5/01/2017 08:00:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),227,48,Boiler Outage
29/12/2016 22:00:00,30/12/2016 10:00:00,PJRH_GT11,PJRH,Approved,Forced,127,,FO
22/12/2016 09:00:00,22/12/2016 09:00:00,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,,GT derated to allow for inspection within package.
31/12/2016 08:00:00,2/01/2017 15:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,55,Turbine 3 bladewash.
31/12/2016 08:00:00,2/01/2017 15:00:00,AUXC_WGP,AUXC,Cancelled By Market Participant,Scheduled (Planned),26,6,TA 3 Blade Wash 
25/12/2016 08:00:00,25/12/2016 11:00:00,MELK_G7,MELK,Approved,Forced,205.9,,Unit Trip
20/12/2016 14:00:00,20/12/2016 15:30:00,MUNDARING_GT1,MUND,Approved,Forced,37.2,,FO
24/12/2016 08:30:00,24/12/2016 08:30:00,MELK_G7,MELK,Approved,Forced,22.89,0,Pro-rata full forced outage due to unit trip.
23/12/2016 20:00:00,24/12/2016 08:00:00,MELK_G7,MELK,Approved,Forced,343.238,,Full forced outage due to unit trip.
23/12/2016 19:30:00,23/12/2016 19:30:00,MELK_G7,MELK,Approved,Forced,22.89,,Pro-rata full forced outage due to unit trip.
22/12/2016 09:00:00,22/12/2016 09:00:00,STHRNCRS_EG,STHRNCRS,Cancelled By Market Participant,Forced,23,0,I would say GT derated to allow for inspection within package.
22/12/2016 11:00:00,22/12/2016 11:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,MCC fault
22/12/2016 14:30:00,22/12/2016 14:30:00,AUXC_WGP,AUXC,Approved,Forced,11.07,,low refinery steam demand
22/12/2016 14:00:00,22/12/2016 14:00:00,AUXC_WGP,AUXC,Approved,Forced,10.13,,Low refinery steam demand
22/12/2016 11:00:00,22/12/2016 13:00:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM
21/12/2016 10:00:00,21/12/2016 13:00:00,MELK_G7,MELK,Approved,Forced,205.9,,Unit MTR.
20/12/2016 12:00:00,20/12/2016 21:00:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,Defective Generator AVR unable to generate power
21/12/2016 17:00:00,21/12/2016 17:00:00,AUXC_WGP,AUXC,Approved,Forced,12,,Refinery Issues - Steam/Power Imbalance
21/12/2016 11:30:00,21/12/2016 11:30:00,AUXC_WGP,AUXC,Approved,Forced,14.27,,Refinery Issues - Steam/Power Imbalance
21/12/2016 11:00:00,21/12/2016 11:00:00,AUXC_WGP,AUXC,Approved,Forced,18.04,,Refinery Issues - Steam/Power Imbalance
21/12/2016 10:30:00,21/12/2016 10:30:00,AUXC_WGP,AUXC,Approved,Forced,16.12,,Refinery Issues - Steam/Power Imbalance
21/12/2016 10:00:00,21/12/2016 10:00:00,AUXC_WGP,AUXC,Approved,Forced,12.32,,Refinery Issues - Steam/Power Imbalance
21/12/2016 08:30:00,21/12/2016 08:30:00,AUXC_WGP,AUXC,Approved,Forced,12.21,,Refinery Issues - Steam/Power Imbalance
21/12/2016 10:30:00,21/12/2016 12:30:00,KORL_GT3,KORL,Approved,Forced,100.1,,FO
21/12/2016 10:00:00,21/12/2016 12:00:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,"Defective Generator Excitation, unable to Generate Power"
20/12/2016 18:30:00,20/12/2016 18:30:00,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,0,ST Bearing Temperature
20/12/2016 18:30:00,20/12/2016 18:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,44,,ST Bearing Temperature
20/12/2016 19:00:00,20/12/2016 21:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,47.9,,St Bearing Temperature
20/12/2016 06:30:00,20/12/2016 06:30:00,COLLGAR_WF1,COLLGAR,Cancelled By Market Participant,Forced,44,0,ST Bearing Temperature
20/12/2016 18:30:00,20/12/2016 22:30:00,MELK_G7,MELK,Approved,Forced,205.9,,Unit MTR.
20/12/2016 16:30:00,20/12/2016 16:30:00,AUXC_WGP,AUXC,Approved,Forced,14.86,,"refinery issues.
Power steam imbalance"
20/12/2016 16:00:00,20/12/2016 16:00:00,AUXC_WGP,AUXC,Approved,Forced,12.09,,Refinery Issues. Power steam imbalance
20/12/2016 21:30:00,21/12/2016 09:30:00,TIWEST_COG1,TRMOS,Approved,Forced,42.1,,"Defective Generator Excitation, unable to Generate Power"
20/04/2017 22:00:00,1/06/2017 07:30:00,BW1_GREENWATERS_G2,GW,Cancelled By Market Participant,Scheduled (Planned),217,39,Annual Statutory Outage
20/12/2016 11:00:00,20/12/2016 12:30:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM
19/12/2016 12:30:00,19/12/2016 13:00:00,KORL_GT3,KORL,Approved,Forced,36,0,FO
17/12/2016 11:30:00,17/12/2016 12:00:00,KORL_GT3,KORL,Approved,Forced,36,0,FO
17/12/2016 11:00:00,17/12/2016 11:00:00,KORL_GT3,KORL,Approved,Forced,18,,FO
8/12/2016 13:30:00,8/12/2016 13:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,151.792,,Fuel valves issue
8/12/2016 13:30:00,13/12/2016 13:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Forced,151.792,0,Fuel valves issue.
18/12/2016 23:00:00,19/12/2016 18:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable signal was removed by Western Power during switching for faults. Site cannot operate without enable signal. Will request conversion to consequential.
9/12/2016 03:30:00,9/12/2016 07:00:00,PJRH_GT11,PJRH,Approved,Forced,116,0,FO
16/12/2016 11:30:00,16/12/2016 12:00:00,KORL_GT3,KORL,Approved,Opportunistic Maintenance (Planned),100.1,0,ODOM
17/12/2016 21:30:00,18/12/2016 06:00:00,PMC_AG,PMC,Approved,Forced,68,,Planned WP Network Outage
17/12/2016 22:00:00,18/12/2016 06:00:00,STHRNCRS_EG,STHRNCRS,Approved,Forced,23,,Planned WP Network Outage
17/12/2016 09:00:00,17/12/2016 10:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Enable Signal removed by Western Power. Site cannot operate without enable. Will Request conversion to consequential.
16/03/2017 08:00:00,16/03/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
9/03/2017 08:00:00,9/03/2017 16:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),190,9,Routine Maintenance
10/06/2017 18:00:00,12/06/2017 07:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash
6/05/2017 18:00:00,8/05/2017 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
16/12/2016 19:00:00,16/12/2016 19:00:00,AUXC_WGP,AUXC,Approved,Forced,8.44,,Reduced refinery steam demand resulting in a power / steam imbalance
13/12/2016 16:30:00,13/12/2016 16:30:00,MELK_G7,MELK,Approved,Forced,90.66,0,Partial forced outage due to delay in RTS (pro-rata)
13/12/2016 16:00:00,13/12/2016 16:00:00,MELK_G7,MELK,Approved,Forced,160,,Partial forced outage due to delay in RTS
15/12/2016 08:00:00,15/12/2016 18:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Will request conversion to consequential.
17/12/2016 10:00:00,27/12/2016 23:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Scheduled (Planned),15,39,Boiler 2 Tube Repairs
14/12/2016 07:00:00,14/12/2016 20:00:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Consequential,9.9,0,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. 
Will request conversion to consequential.
"
14/12/2016 07:00:00,14/12/2016 16:00:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,0,Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. Outage 231530 had wrong end time.
14/12/2016 07:00:00,14/12/2016 08:00:00,TESLA_PICTON_G1,TSLA_MGT,Cancelled By Market Participant,Forced,9.9,0,"Enable Signal removed by Western Power for switching work (ENAR 284542). Site cannot operate without enable signal. 
Will request conversion to consequential."
14/12/2016 14:00:00,14/12/2016 14:00:00,AUXC_WGP,AUXC,Approved,Forced,8.36,,Refinery Issues - Steam/Power Imbalance
4/12/2016 13:00:00,4/12/2016 13:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,12,39,Delayed RTS due to operational issues
4/12/2016 12:30:00,4/12/2016 12:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,34,39,Delayed RTS due to operational issues
4/12/2016 10:30:00,4/12/2016 10:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,32,39,Delayed RTS due to operational issues
4/12/2016 10:00:00,4/12/2016 10:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,60,39,Delayed RTS due to operational issues
4/12/2016 09:30:00,4/12/2016 09:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,26,39,Delayed RTS due to operational issues
4/12/2016 08:30:00,4/12/2016 08:30:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,28,39,Delayed RTS due to operational issues
16/02/2017 08:00:00,16/02/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
9/02/2017 08:00:00,9/02/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
10/11/2017 08:00:00,20/12/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,21,Major Inspection
5/07/2017 08:00:00,20/07/2017 16:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,21,Combustion inspection
15/04/2017 18:00:00,17/04/2017 07:30:00,AURICON_PNJ_U1,AURICON,Cancelled By Market Participant,Scheduled (Planned),143,38,Blade wash
11/03/2017 18:00:00,13/03/2017 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),143,38,Blade wash
12/12/2016 19:00:00,12/12/2016 19:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,59,,PNJ U2 start up profile on return to service
12/12/2016 18:30:00,12/12/2016 18:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,74,,PNJ U2 start up profile on return to service
12/12/2016 18:00:00,12/12/2016 18:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,117.8,,PNJ U2 start up profile on return to service
12/12/2016 08:00:00,12/12/2016 17:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,143,,PNJ U2 delayed return from Blade Wash Outage due to Steam Leak
29/11/2016 07:30:00,29/11/2016 07:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,150,0,Refer to Dispatch Advisory 16868
29/11/2016 07:00:00,29/11/2016 07:00:00,COLLGAR_WF1,COLLGAR,Approved,Forced,176,0,Refer to Dispatch Advisory 16868
29/11/2016 00:00:00,29/11/2016 06:30:00,COLLGAR_WF1,COLLGAR,Approved,Forced,206,0,Refer to Dispatch Advisory 16868
11/12/2016 13:30:00,11/12/2016 13:30:00,AUXC_WGP,AUXC,Approved,Forced,8.77,,Refinery Issues steam power imbalance.
11/12/2016 13:00:00,11/12/2016 13:00:00,AUXC_WGP,AUXC,Approved,Forced,14.57,,Refinery Issues steam power imbalance.
11/12/2016 12:30:00,11/12/2016 12:30:00,AUXC_WGP,AUXC,Approved,Forced,15.3,,Refinery Issues steam power imbalance.
10/12/2016 15:00:00,10/12/2016 15:00:00,AUXC_WGP,AUXC,Approved,Forced,15.29,,Refinery Issues causing steam and power imbalance.
10/12/2016 14:30:00,10/12/2016 14:30:00,AUXC_WGP,AUXC,Approved,Forced,12.15,,Refinery Issues causing steam and power imbalance.
9/12/2016 20:00:00,9/12/2016 20:00:00,AUXC_WGP,AUXC,Approved,Forced,8.17,,Refinery issues. Power steam imbalance
28/11/2016 21:30:00,28/11/2016 23:30:00,COLLGAR_WF1,COLLGAR,Approved,Consequential,206,0,Refer to Dispatch Advisory 16868
13/12/2016 07:00:00,13/12/2016 15:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),110,4,Additional partial outage (on top of #231444) for precipitator internal work.
13/12/2016 07:00:00,13/12/2016 15:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),50,8,Partial outage for mill maintenance work
3/12/2016 18:00:00,3/12/2016 18:30:00,MELK_G7,MELK,Approved,Forced,27,,Forced partial outage due to mill trip
8/12/2016 12:30:00,8/12/2016 15:00:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,84.1,0,"MGA MBA81 TL outage, WWF curtailed"
8/12/2016 09:00:00,8/12/2016 12:00:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,89.1,0,"MGA MBA81 TL outage, WWF curtailed"
8/12/2016 08:30:00,8/12/2016 08:30:00,AURICON_PNJ_U1,AURICON,Approved,Consequential,59.1,0,"MGA MBA81 TL outage, WWF curtailed"
12/12/2016 08:00:00,15/12/2016 17:00:00,MELK_G7,MELK,Approved,Scheduled (Planned),47,12,Reduced Capacity for Cooling Tower Maintenance
7/12/2016 09:00:00,7/12/2016 16:00:00,PJRH_GT11,PJRH,Approved,Opportunistic Maintenance (Planned),116,0,ODOM
6/12/2016 14:30:00,6/12/2016 15:00:00,PJRH_GT11,PJRH,Approved,Forced,116,0,FO
5/12/2016 22:30:00,6/12/2016 01:00:00,PJRH_GT11,PJRH,Approved,Forced,116,,FO
25/11/2016 21:00:00,26/11/2016 11:30:00,KORL_GT3,KORL,Approved,Forced,100.1,0,FO
25/11/2016 19:00:00,25/11/2016 20:30:00,KORL_GT3,KORL,Approved,Forced,82.8,,rolled back to 17.3 MW
28/01/2017 05:00:00,10/02/2017 22:00:00,ENRG_KALGOORLIE_GT3,ENRG,Cancelled By Market Participant,Scheduled (Planned),15,0,Wagerup Boiler #1 Inspection
13/12/2016 08:00:00,13/12/2016 21:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,FSNL
12/12/2016 08:00:00,12/12/2016 19:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,FSNL
19/12/2016 10:00:00,19/12/2016 11:30:00,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),156,39,compliance testing
19/12/2016 08:00:00,19/12/2016 09:30:00,BW1_GREENWATERS_G2,GW,Accepted,Scheduled (Planned),156,39,gas compliance testing
26/11/2016 13:00:00,26/11/2016 13:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.714,0,Unit slow to ramp from previous setpoint
26/11/2016 11:30:00,26/11/2016 11:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,22.444,0,Unit slow to ramp from previous setpoint
26/11/2016 07:30:00,26/11/2016 07:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,5.818,0,Limited output due to ambient conditions
26/11/2016 06:00:00,26/11/2016 06:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.478,0,Unit slow to ramp from previous setpoint
26/11/2016 13:00:00,26/11/2016 13:00:00,AURICON_PNJ_U1,AURICON,Approved,Forced,15.639,0,Unit slow to ramp from previous setpoint
26/11/2016 01:30:00,26/11/2016 01:30:00,AURICON_PNJ_U1,AURICON,Approved,Forced,8.312,0,Unit slow to ramp from previous setpoint
28/11/2016 21:30:00,28/11/2016 23:00:00,PMC_AG,PMC,Approved,Consequential,68,0,Western Power islanded Goldfields Power from the SWIS.
28/11/2016 21:30:00,28/11/2016 23:00:00,STHRNCRS_EG,STHRNCRS,Approved,Consequential,23,0,Western Power islanded Southern Cross Energy from the SWIS.
19/01/2017 08:00:00,19/01/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
12/01/2017 08:00:00,12/01/2017 16:30:00,AURICON_PNJ_U1,AURICON,Approved,Scheduled (Planned),190,9,Routine Maintenance
3/12/2016 14:00:00,4/12/2016 13:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,"GT1 went unavailable due to Fire System fault again, John from AEMO rang me at 1402 on Saturday 03 December."
30/11/2016 14:00:00,1/12/2016 13:30:00,BW1_GREENWATERS_G2,GW,Approved,Forced,41,,GT1 went unavailable due to Fire System fault.
8/12/2016 07:00:00,8/12/2016 15:30:00,MWF_MUMBIDA_WF1,MCG,Cancelled By Market Participant,Forced,55,0,Constrained to zero (ENAR#289695 and #275957)
8/12/2016 12:00:00,8/12/2016 15:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,Gas compliance work
8/12/2016 08:00:00,8/12/2016 11:30:00,BW1_GREENWATERS_G2,GW,Approved,Scheduled (Planned),156,39,Gas compliance work
5/12/2016 08:00:00,6/12/2016 07:30:00,MELK_G7,MELK,Approved,Opportunistic Maintenance (Planned),205.9,24,Pre Summer Outage
6/12/2016 08:00:00,12/12/2016 07:30:00,MELK_G7,MELK,Approved,Scheduled (Planned),205.9,48,Pre Summer Outage
3/12/2016 16:00:00,4/12/2016 08:00:00,ENRG_KALGOORLIE_GT3,ENRG,Approved,Forced,60,39,Delayed RTS due to operational issues
2/12/2016 09:30:00,2/12/2016 12:00:00,BW1_GREENWATERS_G2,GW,Approved,Forced,21,,Furnace 1 Outage
2/12/2016 12:30:00,2/12/2016 12:30:00,AUXC_WGP,AUXC,Approved,Forced,8.54,,Power Steam imbalance
19/11/2016 07:00:00,19/11/2016 14:00:00,BW1_GREENWATERS_G2,GW,Approved,Consequential,2.43,0,"Due to WP works on the feeder line (ENAR 288079), the windfarm was required to be isolated for the duration of the works between 7:30am and 2 pm on 19/11/2016. The turbines were curtailed to 0 MV output around 7:20 am and restarted around 2:15 pm. "
22/11/2016 13:30:00,22/11/2016 14:30:00,MUNDARING_GT1,MUND,Approved,Forced,36,1,FO
28/11/2016 22:30:00,29/11/2016 04:30:00,BW1_GREENWATERS_G2,GW,Approved,Consequential,82,0,"Merredin powerstation unavailable due to CB failure at Muju terminal disrupting the 220KV line to eastern goldfields.
Dispatch Advisory ID 16868 "
4/12/2016 08:00:00,9/12/2016 07:30:00,MELK_G7,MELK,Cancelled By Market Participant,Scheduled (Planned),205.9,48,Pre Summer Outage
6/12/2016 08:00:00,15/12/2016 15:30:00,PJRH_GT11,PJRH,Approved,Scheduled (Planned),123,48,Exh Work
13/12/2016 10:00:00,13/12/2016 14:30:00,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,2,FSNL
13/12/2016 06:00:00,13/12/2016 10:30:00,KORL_GT3,KORL,Approved,Scheduled (Planned),100.1,2,FSNL
8/12/2016 06:00:00,8/12/2016 17:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,0,Maintenance
5/12/2016 10:30:00,7/12/2016 13:30:00,TESLA_PICTON_G1,TSLA_MGT,Approved,Scheduled (Planned),9.9,0,Maintenance
3/12/2016 21:00:00,3/12/2016 22:30:00,BW1_GREENWATERS_G2,GW,Approved,Opportunistic Maintenance (Planned),156,1,Transformer testing
